IQ-TREE multicore version 2.4.0 for Linux x86 64-bit built Feb  7 2025
Developed by Bui Quang Minh, Nguyen Lam Tung, Olga Chernomor, Heiko Schmidt,
Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    rosa (AVX512, FMA3, 755 GB RAM)
Command: /home/jeremias/software/iqtree-2.4.0-Linux-intel/bin/iqtree2 -s /home/jeremias//chrM/split/iter06/window_1_07/window_1_07_05_1.fa -T 1 --quiet --redo -blmin 0.0045662100456621
Seed:    438950 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Jun 25 05:41:51 2026
Kernel:  AVX+FMA - 1 threads (128 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 128 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file /home/jeremias//chrM/split/iter06/window_1_07/window_1_07_05_1.fa ... Fasta format detected
Reading fasta file: done in 3.74019e-05 secs
Alignment most likely contains DNA/RNA sequences
Alignment has 4 sequences with 219 columns, 28 distinct patterns
18 parsimony-informative, 27 singleton sites, 174 constant sites
         Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 5.39422e-06 secs
   1  hg38       0.00%    passed     93.96%
   2  gorGor3    0.00%    passed     95.14%
   3  panTro4    0.00%    passed     91.79%
   4  ponAbe2    0.00%    passed     91.23%
****  TOTAL      0.00%  0 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)
Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -500.860
Optimal log-likelihood: -500.795
Rate parameters:  A-C: 0.36176  A-G: 4.71087  A-T: 1.89566  C-G: 0.00227  C-T: 9.03556  G-T: 1.00000
Computing log-likelihood of 2 initial trees ... 0.000 seconds
Current best score: -502.988

Do NNI search on 3 best initial trees
Finish initializing candidate tree set (3)
Current best tree score: -502.988 / CPU time: 0.008
Number of iterations: 3
--------------------------------------------------------------------
|               OPTIMIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
Iteration 10 / LogL: -503.022 / Time: 0h:0m:0s
Iteration 20 / LogL: -502.988 / Time: 0h:0m:0s
Iteration 30 / LogL: -503.048 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 40 / LogL: -502.988 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 50 / LogL: -502.995 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 60 / LogL: -503.048 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 70 / LogL: -502.995 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 80 / LogL: -503.048 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 90 / LogL: -502.988 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 100 / LogL: -502.995 / Time: 0h:0m:0s (0h:0m:0s left)
TREE SEARCH COMPLETED AFTER 101 ITERATIONS / Time: 0h:0m:0s

--------------------------------------------------------------------
|                    FINALIZING TREE SEARCH                        |
--------------------------------------------------------------------
Performs final model parameters optimization
Estimate model parameters (epsilon = 0.010)
1. Initial log-likelihood: -502.988
Optimal log-likelihood: -502.988
Rate parameters:  A-C: 1.00000  A-G: 9.00745  A-T: 1.00000  C-G: 1.00000  C-T: 9.00745  G-T: 1.00000
Base frequencies:  A: 0.328  C: 0.357  G: 0.059  T: 0.256
Proportion of invariable sites: 0.640
Parameters optimization took 1 rounds (0.000 sec)
BEST SCORE FOUND : -502.988
Total tree length: 0.378

Total number of iterations: 101
CPU time used for tree search: 0.031 sec (0h:0m:0s)
Wall-clock time used for tree search: 0.026 sec (0h:0m:0s)
Total CPU time used: 0.155 sec (0h:0m:0s)
Total wall-clock time used: 0.168 sec (0h:0m:0s)

Analysis results written to: 
  IQ-TREE report:                /home/jeremias//chrM/split/iter06/window_1_07/window_1_07_05_1.fa.iqtree
  Maximum-likelihood tree:       /home/jeremias//chrM/split/iter06/window_1_07/window_1_07_05_1.fa.treefile
  Likelihood distances:          /home/jeremias//chrM/split/iter06/window_1_07/window_1_07_05_1.fa.mldist
  Screen log file:               /home/jeremias//chrM/split/iter06/window_1_07/window_1_07_05_1.fa.log

Date and Time: Thu Jun 25 05:41:51 2026
