IQ-TREE multicore version 2.4.0 for Linux x86 64-bit built Feb  7 2025
Developed by Bui Quang Minh, Nguyen Lam Tung, Olga Chernomor, Heiko Schmidt,
Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    rosa (AVX512, FMA3, 755 GB RAM)
Command: /home/jeremias/software/iqtree-2.4.0-Linux-intel/bin/iqtree2 -s /home/jeremias//chrM/split/iter07/window_1_07/window_1_07_025_1.fa -T 1 --quiet --redo -blmin 0.0357142857142857
Seed:    739268 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Jun 25 05:41:53 2026
Kernel:  AVX+FMA - 1 threads (128 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 128 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file /home/jeremias//chrM/split/iter07/window_1_07/window_1_07_025_1.fa ... Fasta format detected
Reading fasta file: done in 3.94285e-05 secs
Alignment most likely contains DNA/RNA sequences
Alignment has 4 sequences with 28 columns, 11 distinct patterns
2 parsimony-informative, 8 singleton sites, 18 constant sites
         Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 5.1409e-06 secs
   1  hg38       0.00%    passed     81.50%
   2  gorGor3    0.00%    passed     98.79%
   3  panTro4    0.00%    passed     98.79%
   4  ponAbe2    0.00%    passed     97.72%
****  TOTAL      0.00%  0 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)

WARNING: Estimated model parameters are at boundary that can cause numerical instability!

Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -70.437
Optimal log-likelihood: -70.386
Rate parameters:  A-C: 5.61506  A-G: 100.00000  A-T: 17.96279  C-G: 0.00010  C-T: 60.62442  G-T: 1.00000
Total CPU time used: 0.117 sec (0h:0m:0s)
Total wall-clock time used: 0.128 sec (0h:0m:0s)

Analysis results written to: 
  IQ-TREE report:                /home/jeremias//chrM/split/iter07/window_1_07/window_1_07_025_1.fa.iqtree
  Maximum-likelihood tree:       /home/jeremias//chrM/split/iter07/window_1_07/window_1_07_025_1.fa.treefile
  Likelihood distances:          /home/jeremias//chrM/split/iter07/window_1_07/window_1_07_025_1.fa.mldist
  Screen log file:               /home/jeremias//chrM/split/iter07/window_1_07/window_1_07_025_1.fa.log

Date and Time: Thu Jun 25 05:41:53 2026
