IQ-TREE multicore version 2.4.0 for Linux x86 64-bit built Feb  7 2025
Developed by Bui Quang Minh, Nguyen Lam Tung, Olga Chernomor, Heiko Schmidt,
Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    rosa (AVX512, FMA3, 755 GB RAM)
Command: /home/jeremias/software/iqtree-2.4.0-Linux-intel/bin/iqtree2 -s /home/jeremias//chrM/split/iter07/window_1_08/window_1_08_075_2.fa -T 1 --quiet --redo -blmin 0.0123456790123457
Seed:    870777 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Jun 25 05:41:54 2026
Kernel:  AVX+FMA - 1 threads (128 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 128 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file /home/jeremias//chrM/split/iter07/window_1_08/window_1_08_075_2.fa ... Fasta format detected
Reading fasta file: done in 3.23355e-05 secs
Alignment most likely contains DNA/RNA sequences
Alignment has 4 sequences with 81 columns, 14 distinct patterns
1 parsimony-informative, 10 singleton sites, 70 constant sites
         Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 5.79655e-06 secs
   1  hg38       0.00%    passed     97.13%
   2  gorGor3    0.00%    passed     90.24%
   3  panTro4    0.00%    passed     92.79%
   4  ponAbe2    0.00%    passed     87.29%
****  TOTAL      0.00%  0 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)
Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -167.003
Optimal log-likelihood: -166.924
Rate parameters:  A-C: 9.22390  A-G: 100.00000  A-T: 51.50302  C-G: 0.00010  C-T: 88.46580  G-T: 1.00000
113  TIM3e+G4      176.488      9   370.976      373.512      392.526
114  TIM3e+I+G4    176.505      10  373.010      376.152      396.954
115  TIM3e+R2      176.721      10  373.443      376.586      397.387
124  TIM3e+I+R2    176.525      11  375.049      378.875      401.388
133  TIM2+F        169.180      11  360.359      364.185      386.698
134  TIM2+F+I      167.715      12  359.430      364.018      388.163
135  TIM2+F+G4     167.711      12  359.423      364.011      388.156
136  TIM2+F+I+G4   167.708      13  361.415      366.848      392.543
137  TIM2+F+R2     168.070      13  362.140      367.573      393.268
146  TIM2+F+I+R2   167.792      14  363.585      369.948      397.107
155  TIM2e         177.167      8   370.334      372.334      389.490
156  TIM2e+I       175.926      9   369.853      372.388      391.403
157  TIM2e+G4      175.925      9   369.850      372.385      391.400
158  TIM2e+I+G4    175.915      10  371.830      374.972      395.774
159  TIM2e+R2      176.155      10  372.310      375.452      396.254
168  TIM2e+I+R2    175.973      11  373.947      377.773      400.286
177  TIM+F         169.515      11  361.030      364.856      387.369
178  TIM+F+I       168.156      12  360.311      364.900      389.045
179  TIM+F+G4      168.169      12  360.339      364.927      389.072
180  TIM+F+I+G4    168.183      13  362.365      367.798      393.493
181  TIM+F+R2      168.433      13  362.866      368.299      393.994
190  TIM+F+I+R2    168.200      14  364.400      370.764      397.923
199  TIMe          178.363      8   372.726      374.726      391.882
200  TIMe+I        177.196      9   372.392      374.927      393.942
201  TIMe+G4       177.203      9   372.405      374.941      393.956
202  TIMe+I+G4     177.206      10  374.411      377.554      398.356
203  TIMe+R2       177.384      10  374.767      377.910      398.712
212  TIMe+I+R2     177.247      11  376.494      380.320      402.833
221  TPM3u+F       168.700      10  357.400      360.543      381.344
222  TPM3u+F+I     166.748      11  355.497      359.323      381.836
223  TPM3u+F+G4    166.757      11  355.514      359.340      381.853
224  TPM3u+F+I+G4  166.785      12  357.570      362.158      386.303
225  TPM3u+F+R2    167.086      12  358.172      362.760      386.905
234  TPM3u+F+I+R2  166.900      13  359.800      365.233      390.928
243  TPM3          177.969      7   369.938      371.472      386.699
244  TPM3+I        176.573      8   369.146      371.146      388.302
245  TPM3+G4       176.585      8   369.169      371.169      388.325
246  TPM3+I+G4     176.609      9   371.218      373.753      392.768
247  TPM3+R2       176.799      9   371.599      374.134      393.149
256  TPM3+I+R2     176.671      10  373.342      376.485      397.286
265  TPM2u+F       169.154      10  358.307      361.450      382.252
266  TPM2u+F+I     167.637      11  357.274      361.100      383.613
267  TPM2u+F+G4    167.636      11  357.271      361.097      383.610
268  TPM2u+F+I+G4  167.627      12  359.254      363.843      387.988
269  TPM2u+F+R2    167.898      12  359.796      364.385      388.530
278  TPM2u+F+I+R2  167.758      13  361.516      366.948      392.643
287  TPM2          177.359      7   368.719      370.253      385.480
288  TPM2+I        175.952      8   367.905      369.905      387.060
289  TPM2+G4       175.953      8   367.905      369.905      387.061
290  TPM2+I+G4     175.950      9   369.900      372.435      391.450
291  TPM2+R2       176.156      9   370.313      372.848      391.863
300  TPM2+I+R2     176.047      10  372.094      375.237      396.039
309  K3Pu+F        169.537      10  359.074      362.217      383.019
310  K3Pu+F+I      168.159      11  358.318      362.144      384.657
311  K3Pu+F+G4     168.170      11  358.340      362.166      384.679
312  K3Pu+F+I+G4   168.179      12  360.357      364.946      389.091
313  K3Pu+F+R2     168.336      12  360.672      365.260      389.405
322  K3Pu+F+I+R2   168.212      13  362.423      367.856      393.551
331  K3P           178.597      7   371.195      372.729      387.956
332  K3P+I         177.297      8   370.593      372.593      389.749
333  K3P+G4        177.305      8   370.611      372.611      389.766
334  K3P+I+G4      177.316      9   372.632      375.168      394.182
335  K3P+R2        177.463      9   372.925      375.461      394.475
344  K3P+I+R2      177.381      10  374.762      377.905      398.707
353  TN+F          169.569      10  359.139      362.282      383.083
354  TN+F+I        167.788      11  357.576      361.402      383.915
355  TN+F+G4       167.795      11  357.589      361.415      383.928
356  TN+F+I+G4     167.835      12  359.671      364.259      388.404
357  TN+F+R2       168.033      12  360.067      364.655      388.800
366  TN+F+I+R2     167.935      13  361.869      367.302      392.997
375  TNe           178.350      7   370.699      372.234      387.461
376  TNe+I         177.009      8   370.018      372.018      389.174
377  TNe+G4        177.010      8   370.020      372.020      389.175
378  TNe+I+G4      177.010      9   372.021      374.556      393.571
379  TNe+R2        177.114      9   372.227      374.762      393.777
388  TNe+I+R2      177.066      10  374.131      377.274      398.076
397  HKY+F         169.385      9   356.771      359.306      378.321
398  HKY+F+I       167.851      10  355.701      358.844      379.646
399  HKY+F+G4      167.862      10  355.724      358.866      379.668
400  HKY+F+I+G4    167.888      11  357.776      361.602      384.115
401  HKY+F+R2      168.020      11  358.040      361.866      384.379
410  HKY+F+I+R2    167.956      12  359.912      364.501      388.646
419  K2P           178.479      6   368.959      370.094      383.326
420  K2P+I         177.105      7   368.209      369.743      384.970
421  K2P+G4        177.111      7   368.222      369.757      384.984
422  K2P+I+G4      177.123      8   370.245      372.245      389.401
423  K2P+R2        177.224      8   370.448      372.448      389.603
432  K2P+I+R2      177.178      9   372.357      374.892      393.907
441  F81+F         173.428      8   362.856      364.856      382.012
442  F81+F+I       172.119      9   362.239      364.774      383.789
443  F81+F+G4      172.140      9   362.280      364.815      383.830
444  F81+F+I+G4    172.169      10  364.338      367.481      388.283
445  F81+F+R2      172.198      10  364.397      367.540      388.341
454  F81+F+I+R2    172.165      11  366.331      370.157      392.669
463  JC            181.624      5   373.249      374.049      385.221
464  JC+I          180.453      6   372.907      374.042      387.273
465  JC+G4         180.471      6   372.941      374.077      387.308
466  JC+I+G4       180.487      7   374.974      376.509      391.736
467  JC+R2         180.488      7   374.976      376.510      391.737
476  JC+I+R2       180.471      8   376.941      378.941      396.097
Akaike Information Criterion:           TPM3u+F+I
Corrected Akaike Information Criterion: HKY+F+I
Bayesian Information Criterion:         HKY+F
Best-fit model: HKY+F chosen according to BIC

All model information printed to /home/jeremias//chrM/split/iter07/window_1_08/window_1_08_075_2.fa.model.gz
CPU time for ModelFinder: 0.089 seconds (0h:0m:0s)
Wall-clock time for ModelFinder: 0.107 seconds (0h:0m:0s)

NOTE: 0 MB RAM (0 GB) is required!
Estimate model parameters (epsilon = 0.100)
1. Initial log-likelihood: -173.410
2. Current log-likelihood: -169.384
Optimal log-likelihood: -169.384
Rate parameters:  A-C: 1.00000  A-G: 5.43827  A-T: 1.00000  C-G: 1.00000  C-T: 5.43827  G-T: 1.00000
Base frequencies:  A: 0.327  C: 0.386  G: 0.111  T: 0.176
Parameters optimization took 2 rounds (0.000 sec)
Wrote distance file to... 
Computing ML distances based on estimated model parameters...
Calculating distance matrix: done in 3.65078e-05 secs using 98.61% CPU
Computing ML distances took 0.000066 sec (of wall-clock time) 0.000069 sec (of CPU time)
Setting up auxiliary I and S matrices: done in 0.00010556 secs using 35.05% CPU
Computing RapidNJ tree took 0.000949 sec (of wall-clock time) 0.000709 sec (of CPU time)
Log-likelihood of RapidNJ tree: -169.575
--------------------------------------------------------------------
|             INITIALIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
Generating 99 parsimony trees... 0.006 second
Computing log-likelihood of 2 initial trees ... 0.000 seconds
Current best score: -169.384

Do NNI search on 3 best initial trees
Finish initializing candidate tree set (3)
Current best tree score: -169.384 / CPU time: 0.006
Number of iterations: 3
--------------------------------------------------------------------
|               OPTIMIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
UPDATE BEST LOG-LIKELIHOOD: -169.384
Iteration 10 / LogL: -169.582 / Time: 0h:0m:0s
Iteration 20 / LogL: -169.597 / Time: 0h:0m:0s
Iteration 30 / LogL: -169.384 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 40 / LogL: -169.770 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 50 / LogL: -169.770 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 60 / LogL: -169.597 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 70 / LogL: -169.384 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 80 / LogL: -169.512 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 90 / LogL: -169.770 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 100 / LogL: -169.597 / Time: 0h:0m:0s (0h:0m:0s left)
TREE SEARCH COMPLETED AFTER 101 ITERATIONS / Time: 0h:0m:0s

--------------------------------------------------------------------
|                    FINALIZING TREE SEARCH                        |
--------------------------------------------------------------------
Performs final model parameters optimization
Estimate model parameters (epsilon = 0.010)
1. Initial log-likelihood: -169.384
Optimal log-likelihood: -169.384
Rate parameters:  A-C: 1.00000  A-G: 5.43878  A-T: 1.00000  C-G: 1.00000  C-T: 5.43878  G-T: 1.00000
Base frequencies:  A: 0.327  C: 0.386  G: 0.111  T: 0.176
Parameters optimization took 1 rounds (0.000 sec)
BEST SCORE FOUND : -169.384
Total tree length: 0.177

Total number of iterations: 101
CPU time used for tree search: 0.025 sec (0h:0m:0s)
Wall-clock time used for tree search: 0.018 sec (0h:0m:0s)
Total CPU time used: 0.124 sec (0h:0m:0s)
Total wall-clock time used: 0.135 sec (0h:0m:0s)

Analysis results written to: 
  IQ-TREE report:                /home/jeremias//chrM/split/iter07/window_1_08/window_1_08_075_2.fa.iqtree
  Maximum-likelihood tree:       /home/jeremias//chrM/split/iter07/window_1_08/window_1_08_075_2.fa.treefile
  Likelihood distances:          /home/jeremias//chrM/split/iter07/window_1_08/window_1_08_075_2.fa.mldist
  Screen log file:               /home/jeremias//chrM/split/iter07/window_1_08/window_1_08_075_2.fa.log

Date and Time: Thu Jun 25 05:41:55 2026
