IQ-TREE multicore version 2.4.0 for Linux x86 64-bit built Feb  7 2025
Developed by Bui Quang Minh, Nguyen Lam Tung, Olga Chernomor, Heiko Schmidt,
Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    rosa (AVX512, FMA3, 755 GB RAM)
Command: /home/jeremias/software/iqtree-2.4.0-Linux-intel/bin/iqtree2 -s /home/jeremias//chrM/split/iter04/window_1_02/window_1_02_075_2.fa -T 1 --quiet --redo -blmin 0.015625
Seed:    211941 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Jun 25 05:41:39 2026
Kernel:  AVX+FMA - 1 threads (128 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 128 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file /home/jeremias//chrM/split/iter04/window_1_02/window_1_02_075_2.fa ... Fasta format detected
Reading fasta file: done in 2.93851e-05 secs using 95.29% CPU
Alignment most likely contains DNA/RNA sequences
Alignment has 4 sequences with 64 columns, 14 distinct patterns
3 parsimony-informative, 13 singleton sites, 48 constant sites
         Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 6.4224e-06 secs using 93.42% CPU
   1  hg38       0.00%    passed     88.17%
   2  gorGor3    0.00%    passed     86.14%
   3  panTro4    0.00%    passed     79.48%
   4  ponAbe2    0.00%    passed     85.17%
****  TOTAL      0.00%  0 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)

WARNING: Estimated model parameters are at boundary that can cause numerical instability!

Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -146.335
Optimal log-likelihood: -146.244
Rate parameters:  A-C: 2.75410  A-G: 99.92278  A-T: 0.00010  C-G: 0.00010  C-T: 34.24145  G-T: 1.00000
Iteration 40 / LogL: -148.982 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 50 / LogL: -148.411 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 60 / LogL: -148.680 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 70 / LogL: -148.982 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 80 / LogL: -148.603 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 90 / LogL: -148.411 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 100 / LogL: -148.411 / Time: 0h:0m:0s (0h:0m:0s left)
TREE SEARCH COMPLETED AFTER 101 ITERATIONS / Time: 0h:0m:0s

--------------------------------------------------------------------
|                    FINALIZING TREE SEARCH                        |
--------------------------------------------------------------------
Performs final model parameters optimization
Estimate model parameters (epsilon = 0.010)
1. Initial log-likelihood: -148.411
Optimal log-likelihood: -148.411
Rate parameters:  A-C: 1.00000  A-G: 34.60208  A-T: 1.00000  C-G: 1.00000  C-T: 34.60208  G-T: 1.00000
Base frequencies:  A: 0.297  C: 0.348  G: 0.070  T: 0.285
Parameters optimization took 1 rounds (0.000 sec)
BEST SCORE FOUND : -148.411
Total tree length: 0.286

Total number of iterations: 101
CPU time used for tree search: 0.026 sec (0h:0m:0s)
Wall-clock time used for tree search: 0.020 sec (0h:0m:0s)
Total CPU time used: 0.095 sec (0h:0m:0s)
Total wall-clock time used: 0.111 sec (0h:0m:0s)

Analysis results written to: 
  IQ-TREE report:                /home/jeremias//chrM/split/iter04/window_1_02/window_1_02_075_2.fa.iqtree
  Maximum-likelihood tree:       /home/jeremias//chrM/split/iter04/window_1_02/window_1_02_075_2.fa.treefile
  Likelihood distances:          /home/jeremias//chrM/split/iter04/window_1_02/window_1_02_075_2.fa.mldist
  Screen log file:               /home/jeremias//chrM/split/iter04/window_1_02/window_1_02_075_2.fa.log

Date and Time: Thu Jun 25 05:41:39 2026
