IQ-TREE multicore version 2.4.0 for Linux x86 64-bit built Feb  7 2025
Developed by Bui Quang Minh, Nguyen Lam Tung, Olga Chernomor, Heiko Schmidt,
Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    rosa (AVX512, FMA3, 755 GB RAM)
Command: /home/jeremias/software/iqtree-2.4.0-Linux-intel/bin/iqtree2 -s /home/jeremias//chrM/split/iter04/window_1_02/window_1_02_05_1.fa -T 1 --quiet --redo -blmin 0.00769230769230769
Seed:    693362 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Jun 25 05:41:38 2026
Kernel:  AVX+FMA - 1 threads (128 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 128 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file /home/jeremias//chrM/split/iter04/window_1_02/window_1_02_05_1.fa ... Fasta format detected
Reading fasta file: done in 3.24696e-05 secs using 89.31% CPU
Alignment most likely contains DNA/RNA sequences
Alignment has 4 sequences with 130 columns, 25 distinct patterns
11 parsimony-informative, 20 singleton sites, 99 constant sites
         Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 5.67734e-06 secs using 88.07% CPU
   1  hg38       0.00%    passed     98.70%
   2  gorGor3    0.77%    passed     82.21%
   3  panTro4    0.77%    passed     96.51%
   4  ponAbe2    0.77%    passed     83.89%
****  TOTAL      0.58%  0 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)

WARNING: Estimated model parameters are at boundary that can cause numerical instability!

Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -323.991
Optimal log-likelihood: -323.903
Rate parameters:  A-C: 11.77625  A-G: 54.94046  A-T: 0.00010  C-G: 0.00010  C-T: 100.00000  G-T: 1.00000
466  JC+I+G4       359.663      7   733.326      734.244      753.399
467  JC+R2         359.376      7   732.752      733.670      752.824
476  JC+I+R2       359.354      8   734.708      735.898      757.648
Akaike Information Criterion:           HKY+F+I
Corrected Akaike Information Criterion: HKY+F+I
Bayesian Information Criterion:         K2P+G4
Best-fit model: K2P+G4 chosen according to BIC

All model information printed to /home/jeremias//chrM/split/iter04/window_1_02/window_1_02_05_1.fa.model.gz
CPU time for ModelFinder: 0.133 seconds (0h:0m:0s)
Wall-clock time for ModelFinder: 0.145 seconds (0h:0m:0s)

NOTE: 0 MB RAM (0 GB) is required!
Estimate model parameters (epsilon = 0.100)
1. Initial log-likelihood: -359.503
2. Current log-likelihood: -334.136
3. Current log-likelihood: -332.720
4. Current log-likelihood: -332.382
Optimal log-likelihood: -332.341
Rate parameters:  A-C: 1.00000  A-G: 25.62828  A-T: 1.00000  C-G: 1.00000  C-T: 25.62828  G-T: 1.00000
Base frequencies:  A: 0.250  C: 0.250  G: 0.250  T: 0.250
Gamma shape alpha: 0.139
Parameters optimization took 4 rounds (0.001 sec)
Wrote distance file to... 
Computing ML distances based on estimated model parameters...
Calculating distance matrix: done in 6.85751e-05 secs using 93.33% CPU
Computing ML distances took 0.000104 sec (of wall-clock time) 0.000104 sec (of CPU time)
Setting up auxiliary I and S matrices: done in 5.86212e-05 secs
Computing RapidNJ tree took 0.000216 sec (of wall-clock time) 0.000000 sec (of CPU time)
Log-likelihood of RapidNJ tree: -332.390
--------------------------------------------------------------------
|             INITIALIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
Generating 99 parsimony trees... 0.006 second
Computing log-likelihood of 2 initial trees ... 0.000 seconds
Current best score: -332.341

Do NNI search on 3 best initial trees
Finish initializing candidate tree set (3)
Current best tree score: -332.341 / CPU time: 0.007
Number of iterations: 3
--------------------------------------------------------------------
|               OPTIMIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
Iteration 10 / LogL: -335.043 / Time: 0h:0m:0s
Iteration 20 / LogL: -335.043 / Time: 0h:0m:0s
Iteration 30 / LogL: -332.372 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 40 / LogL: -332.372 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 50 / LogL: -332.372 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 60 / LogL: -335.519 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 70 / LogL: -332.341 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 80 / LogL: -335.043 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 90 / LogL: -335.519 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 100 / LogL: -335.043 / Time: 0h:0m:0s (0h:0m:0s left)
TREE SEARCH COMPLETED AFTER 101 ITERATIONS / Time: 0h:0m:0s

--------------------------------------------------------------------
|                    FINALIZING TREE SEARCH                        |
--------------------------------------------------------------------
Performs final model parameters optimization
Estimate model parameters (epsilon = 0.010)
1. Initial log-likelihood: -332.341
Optimal log-likelihood: -332.339
Rate parameters:  A-C: 1.00000  A-G: 26.34647  A-T: 1.00000  C-G: 1.00000  C-T: 26.34647  G-T: 1.00000
Base frequencies:  A: 0.250  C: 0.250  G: 0.250  T: 0.250
Gamma shape alpha: 0.138
Parameters optimization took 1 rounds (0.000 sec)
BEST SCORE FOUND : -332.339
Total tree length: 0.700

Total number of iterations: 101
CPU time used for tree search: 0.027 sec (0h:0m:0s)
Wall-clock time used for tree search: 0.028 sec (0h:0m:0s)
Total CPU time used: 0.170 sec (0h:0m:0s)
Total wall-clock time used: 0.184 sec (0h:0m:0s)

Analysis results written to: 
  IQ-TREE report:                /home/jeremias//chrM/split/iter04/window_1_02/window_1_02_05_1.fa.iqtree
  Maximum-likelihood tree:       /home/jeremias//chrM/split/iter04/window_1_02/window_1_02_05_1.fa.treefile
  Likelihood distances:          /home/jeremias//chrM/split/iter04/window_1_02/window_1_02_05_1.fa.mldist
  Screen log file:               /home/jeremias//chrM/split/iter04/window_1_02/window_1_02_05_1.fa.log

Date and Time: Thu Jun 25 05:41:38 2026
