IQ-TREE multicore version 2.4.0 for Linux x86 64-bit built Feb  7 2025
Developed by Bui Quang Minh, Nguyen Lam Tung, Olga Chernomor, Heiko Schmidt,
Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    rosa (AVX512, FMA3, 755 GB RAM)
Command: /home/jeremias/software/iqtree-2.4.0-Linux-intel/bin/iqtree2 -s /home/jeremias//chrM/split/iter03/window_1_01/window_1_01_075_2.fa -T 1 --quiet --redo -blmin 0.00128865979381443
Seed:    102109 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Jun 25 05:41:32 2026
Kernel:  AVX+FMA - 1 threads (128 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 128 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file /home/jeremias//chrM/split/iter03/window_1_01/window_1_01_075_2.fa ... Fasta format detected
Reading fasta file: done in 7.0855e-05 secs
Alignment most likely contains DNA/RNA sequences
Alignment has 4 sequences with 776 columns, 35 distinct patterns
16 parsimony-informative, 102 singleton sites, 658 constant sites
         Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 7.79331e-06 secs
   1  hg38       0.00%    passed     99.91%
   2  gorGor3    0.00%    passed     99.66%
   3  panTro4    0.00%    passed     99.14%
   4  ponAbe2    0.00%    passed     98.19%
****  TOTAL      0.00%  0 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)

WARNING: Estimated model parameters are at boundary that can cause numerical instability!

Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -1617.875
Optimal log-likelihood: -1617.850
Rate parameters:  A-C: 3.64082  A-G: 35.17780  A-T: 1.79390  C-G: 1.99065  C-T: 100.00000  G-T: 1.00000
466  JC+I+G4       1746.822     7   3507.643     3507.789     3540.223
467  JC+R2         1747.033     7   3508.067     3508.213     3540.646
Akaike Information Criterion:           TN+F+G4
Corrected Akaike Information Criterion: TN+F+G4
Bayesian Information Criterion:         TN+F+G4
Best-fit model: TN+F+G4 chosen according to BIC

All model information printed to /home/jeremias//chrM/split/iter03/window_1_01/window_1_01_075_2.fa.model.gz
CPU time for ModelFinder: 0.155 seconds (0h:0m:0s)
Wall-clock time for ModelFinder: 0.163 seconds (0h:0m:0s)

NOTE: 0 MB RAM (0 GB) is required!
Estimate model parameters (epsilon = 0.100)
1. Initial log-likelihood: -1734.671
2. Current log-likelihood: -1620.612
3. Current log-likelihood: -1619.203
4. Current log-likelihood: -1618.976
Optimal log-likelihood: -1618.897
Rate parameters:  A-C: 1.00000  A-G: 15.98859  A-T: 1.00000  C-G: 1.00000  C-T: 45.43967  G-T: 1.00000
Base frequencies:  A: 0.322  C: 0.258  G: 0.189  T: 0.231
Gamma shape alpha: 0.323
Parameters optimization took 4 rounds (0.003 sec)
Wrote distance file to... 
Computing ML distances based on estimated model parameters...
Calculating distance matrix: done in 8.57264e-05 secs using 90.99% CPU
Computing ML distances took 0.000127 sec (of wall-clock time) 0.000119 sec (of CPU time)
Setting up auxiliary I and S matrices: done in 6.00517e-05 secs using 89.92% CPU
Computing RapidNJ tree took 0.000204 sec (of wall-clock time) 0.000184 sec (of CPU time)
Log-likelihood of RapidNJ tree: -1618.904
--------------------------------------------------------------------
|             INITIALIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
Generating 99 parsimony trees... 0.007 second
Computing log-likelihood of 2 initial trees ... 0.000 seconds
Current best score: -1618.897

Do NNI search on 3 best initial trees
Estimate model parameters (epsilon = 0.100)
UPDATE BEST LOG-LIKELIHOOD: -1618.856
Finish initializing candidate tree set (3)
Current best tree score: -1618.856 / CPU time: 0.008
Number of iterations: 3
--------------------------------------------------------------------
|               OPTIMIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
UPDATE BEST LOG-LIKELIHOOD: -1618.850
Iteration 10 / LogL: -1618.850 / Time: 0h:0m:0s
Iteration 20 / LogL: -1618.850 / Time: 0h:0m:0s
Iteration 30 / LogL: -1619.001 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 40 / LogL: -1619.001 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 50 / LogL: -1618.861 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 60 / LogL: -1618.851 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 70 / LogL: -1619.188 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 80 / LogL: -1618.851 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 90 / LogL: -1619.188 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 100 / LogL: -1619.188 / Time: 0h:0m:0s (0h:0m:0s left)
TREE SEARCH COMPLETED AFTER 101 ITERATIONS / Time: 0h:0m:0s

--------------------------------------------------------------------
|                    FINALIZING TREE SEARCH                        |
--------------------------------------------------------------------
Performs final model parameters optimization
Estimate model parameters (epsilon = 0.010)
1. Initial log-likelihood: -1618.850
2. Current log-likelihood: -1618.833
Optimal log-likelihood: -1618.833
Rate parameters:  A-C: 1.00000  A-G: 16.36637  A-T: 1.00000  C-G: 1.00000  C-T: 48.10904  G-T: 1.00000
Base frequencies:  A: 0.322  C: 0.258  G: 0.189  T: 0.231
Gamma shape alpha: 0.283
Parameters optimization took 2 rounds (0.001 sec)
BEST SCORE FOUND : -1618.833
Total tree length: 0.237

Total number of iterations: 101
CPU time used for tree search: 0.032 sec (0h:0m:0s)
Wall-clock time used for tree search: 0.030 sec (0h:0m:0s)
Total CPU time used: 0.197 sec (0h:0m:0s)
Total wall-clock time used: 0.206 sec (0h:0m:0s)

Analysis results written to: 
  IQ-TREE report:                /home/jeremias//chrM/split/iter03/window_1_01/window_1_01_075_2.fa.iqtree
  Maximum-likelihood tree:       /home/jeremias//chrM/split/iter03/window_1_01/window_1_01_075_2.fa.treefile
  Likelihood distances:          /home/jeremias//chrM/split/iter03/window_1_01/window_1_01_075_2.fa.mldist
  Screen log file:               /home/jeremias//chrM/split/iter03/window_1_01/window_1_01_075_2.fa.log

Date and Time: Thu Jun 25 05:41:32 2026
