IQ-TREE multicore version 2.4.0 for Linux x86 64-bit built Feb  7 2025
Developed by Bui Quang Minh, Nguyen Lam Tung, Olga Chernomor, Heiko Schmidt,
Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    rosa (AVX512, FMA3, 755 GB RAM)
Command: /home/jeremias/software/iqtree-2.4.0-Linux-intel/bin/iqtree2 -s /home/jeremias//chrM/split/iter06/window_1_06/window_1_06_025_1.fa -T 1 --quiet --redo -blmin 0.00909090909090909
Seed:    53632 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Jun 25 05:41:51 2026
Kernel:  AVX+FMA - 1 threads (128 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 128 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file /home/jeremias//chrM/split/iter06/window_1_06/window_1_06_025_1.fa ... Fasta format detected
Reading fasta file: done in 3.11881e-05 secs
Alignment most likely contains DNA/RNA sequences
Alignment has 4 sequences with 110 columns, 30 distinct patterns
4 parsimony-informative, 35 singleton sites, 71 constant sites
         Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 4.82798e-06 secs
   1  hg38       0.00%    passed     95.73%
   2  gorGor3    0.00%    passed     85.96%
   3  panTro4    0.00%    passed     99.52%
   4  ponAbe2    0.00%    passed     92.18%
****  TOTAL      0.00%  0 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)
Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -309.113
Optimal log-likelihood: -309.029
Rate parameters:  A-C: 0.39933  A-G: 6.89057  A-T: 1.54449  C-G: 0.00010  C-T: 6.79509  G-T: 1.00000
 70  TVMe+I+G4     325.195      11  672.389      675.083      702.095
 71  TVMe+R2       325.223      11  672.446      675.140      702.151
 80  TVMe+I+R2     325.269      12  674.538      677.754      706.943
 89  TIM3+F        313.301      11  648.602      651.296      678.307
 90  TIM3+F+I      309.589      12  643.178      646.394      675.583
 91  TIM3+F+G4     309.111      12  642.222      645.439      674.628
 92  TIM3+F+I+G4   309.319      13  644.637      648.429      679.743
 93  TIM3+F+R2     309.200      13  644.400      648.191      679.506
102  TIM3+F+I+R2   308.969      14  645.937      650.358      683.744
111  TIM3e         329.852      8   675.704      677.130      697.308
112  TIM3e+I       327.785      9   673.571      675.371      697.875
113  TIM3e+G4      327.169      9   672.339      674.139      696.643
114  TIM3e+I+G4    327.255      10  674.510      676.732      701.515
115  TIM3e+R2      327.191      10  674.382      676.604      701.387
124  TIM3e+I+R2    327.289      11  676.578      679.272      706.283
133  TIM2+F        312.514      11  647.028      649.722      676.733
134  TIM2+F+I      309.369      12  642.738      645.954      675.144
135  TIM2+F+G4     308.610      12  641.220      644.436      673.625
136  TIM2+F+I+G4   308.701      13  643.402      647.194      678.508
137  TIM2+F+R2     308.482      13  642.963      646.755      678.069
146  TIM2+F+I+R2   308.403      14  644.806      649.227      682.613
155  TIM2e         325.811      8   667.622      669.048      689.226
156  TIM2e+I       323.945      9   665.890      667.690      690.194
157  TIM2e+G4      323.665      9   665.331      667.131      689.635
158  TIM2e+I+G4    323.698      10  667.395      669.617      694.400
159  TIM2e+R2      323.650      10  667.299      669.522      694.304
168  TIM2e+I+R2    323.729      11  669.459      672.152      699.164
177  TIM+F         314.125      11  650.250      652.944      679.955
178  TIM+F+I       309.798      12  643.597      646.813      676.002
179  TIM+F+G4      309.125      12  642.249      645.466      674.655
180  TIM+F+I+G4    309.342      13  644.685      648.476      679.791
181  TIM+F+R2      309.267      13  644.533      648.325      679.639
190  TIM+F+I+R2    308.923      14  645.846      650.267      683.653
199  TIMe          330.684      8   677.367      678.793      698.971
200  TIMe+I        328.192      9   674.384      676.184      698.688
201  TIMe+G4       327.216      9   672.431      674.231      696.735
202  TIMe+I+G4     327.323      10  674.645      676.868      701.650
203  TIMe+R2       327.025      10  674.051      676.273      701.056
212  TIMe+I+R2     327.184      11  676.368      679.062      706.073
221  TPM3u+F       313.322      10  646.643      648.865      673.648
222  TPM3u+F+I     309.723      11  641.446      644.140      671.152
223  TPM3u+F+G4    309.035      11  640.069      642.763      669.775
224  TPM3u+F+I+G4  309.102      12  642.205      645.421      674.611
225  TPM3u+F+R2    308.871      12  641.742      644.959      674.148
234  TPM3u+F+I+R2  308.733      13  643.467      647.258      678.573
243  TPM3          331.647      7   677.295      678.393      696.198
244  TPM3+I        329.098      8   674.196      675.622      695.800
245  TPM3+G4       328.946      8   673.893      675.319      695.497
246  TPM3+I+G4     328.985      9   675.971      677.771      700.275
247  TPM3+R2       328.883      9   675.766      677.566      700.070
256  TPM3+I+R2     328.966      10  677.932      680.154      704.937
265  TPM2u+F       312.590      10  645.180      647.403      672.185
266  TPM2u+F+I     309.123      11  640.246      642.940      669.952
267  TPM2u+F+G4    308.698      11  639.397      642.090      669.102
268  TPM2u+F+I+G4  308.715      12  641.430      644.647      673.836
269  TPM2u+F+R2    308.434      12  640.868      644.084      673.273
278  TPM2u+F+I+R2  308.367      13  642.735      646.526      677.841
287  TPM2          327.925      7   669.851      670.949      688.754
288  TPM2+I        326.152      8   668.304      669.730      689.908
289  TPM2+G4       326.129      8   668.257      669.683      689.861
290  TPM2+I+G4     326.067      9   670.134      671.934      694.439
291  TPM2+R2       326.124      9   670.248      672.048      694.552
300  TPM2+I+R2     326.102      10  672.204      674.427      699.209
309  K3Pu+F        314.211      10  648.422      650.644      675.427
310  K3Pu+F+I      309.875      11  641.749      644.443      671.454
311  K3Pu+F+G4     309.056      11  640.113      642.807      669.818
312  K3Pu+F+I+G4   309.321      12  642.642      645.858      675.048
313  K3Pu+F+R2     309.509      12  643.019      646.235      675.425
322  K3Pu+F+I+R2   309.026      13  644.052      647.844      679.158
331  K3P           332.513      7   679.026      680.124      697.929
332  K3P+I         329.778      8   675.556      676.981      697.159
333  K3P+G4        329.313      8   674.626      676.051      696.229
334  K3P+I+G4      329.402      9   676.804      678.604      701.108
335  K3P+R2        329.198      9   676.397      678.197      700.701
344  K3P+I+R2      329.198      10  678.397      680.619      705.402
353  TN+F          315.026      10  650.051      652.274      677.056
354  TN+F+I        309.777      11  641.554      644.248      671.259
355  TN+F+G4       309.112      11  640.224      642.918      669.929
356  TN+F+I+G4     309.222      12  642.444      645.660      674.850
357  TN+F+R2       309.260      12  642.520      645.736      674.925
366  TN+F+I+R2     308.893      13  643.786      647.578      678.893
375  TNe           330.995      7   675.990      677.088      694.893
376  TNe+I         328.192      8   672.384      673.810      693.988
377  TNe+G4        327.281      8   670.561      671.987      692.165
378  TNe+I+G4      327.379      9   672.758      674.558      697.063
379  TNe+R2        327.025      9   672.051      673.851      696.355
388  TNe+I+R2      327.244      10  674.487      676.710      701.492
397  HKY+F         315.104      9   648.207      650.007      672.512
398  HKY+F+I       309.807      10  639.613      641.836      666.618
399  HKY+F+G4      309.112      10  638.223      640.445      665.228
400  HKY+F+I+G4    309.245      11  640.489      643.183      670.194
401  HKY+F+R2      309.064      11  640.129      642.822      669.834
410  HKY+F+I+R2    308.847      12  641.694      644.910      674.100
419  K2P           332.853      6   677.707      678.522      693.910
420  K2P+I         329.844      7   673.687      674.785      692.591
421  K2P+G4        329.264      7   672.528      673.626      691.432
422  K2P+I+G4      329.367      8   674.734      676.160      696.338
423  K2P+R2        329.079      8   674.159      675.584      695.762
432  K2P+I+R2      329.147      9   676.294      678.094      700.599
441  F81+F         333.249      8   682.497      683.923      704.101
442  F81+F+I       331.461      9   680.923      682.723      705.227
443  F81+F+G4      331.683      9   681.365      683.165      705.669
444  F81+F+I+G4    331.505      10  683.010      685.233      710.015
445  F81+F+R2      331.580      10  683.159      685.382      710.164
454  F81+F+I+R2    331.530      11  685.060      687.754      714.766
463  JC            347.314      5   704.628      705.205      718.130
464  JC+I          345.908      6   703.815      704.631      720.018
465  JC+G4         346.074      6   704.148      704.963      720.351
466  JC+I+G4       345.992      7   705.985      707.083      724.888
467  JC+R2         346.058      7   706.117      707.215      725.020
476  JC+I+R2       346.052      8   708.105      709.531      729.709
Akaike Information Criterion:           HKY+F+G4
Corrected Akaike Information Criterion: HKY+F+G4
Bayesian Information Criterion:         HKY+F+G4
Best-fit model: HKY+F+G4 chosen according to BIC

All model information printed to /home/jeremias//chrM/split/iter06/window_1_06/window_1_06_025_1.fa.model.gz
CPU time for ModelFinder: 0.200 seconds (0h:0m:0s)
Wall-clock time for ModelFinder: 0.229 seconds (0h:0m:0s)

NOTE: 0 MB RAM (0 GB) is required!
Estimate model parameters (epsilon = 0.100)
1. Initial log-likelihood: -331.597
2. Current log-likelihood: -312.389
3. Current log-likelihood: -311.042
4. Current log-likelihood: -310.199
5. Current log-likelihood: -309.742
6. Current log-likelihood: -309.467
7. Current log-likelihood: -309.261
Optimal log-likelihood: -309.143
Rate parameters:  A-C: 1.00000  A-G: 19.94908  A-T: 1.00000  C-G: 1.00000  C-T: 19.94908  G-T: 1.00000
Base frequencies:  A: 0.332  C: 0.366  G: 0.095  T: 0.207
Gamma shape alpha: 0.273
Parameters optimization took 7 rounds (0.003 sec)
Wrote distance file to... 
Computing ML distances based on estimated model parameters...
Calculating distance matrix: done in 7.75456e-05 secs using 99.3% CPU
Computing ML distances took 0.000120 sec (of wall-clock time) 0.000124 sec (of CPU time)
Setting up auxiliary I and S matrices: done in 1.96546e-05 secs using 96.67% CPU
Computing RapidNJ tree took 0.000099 sec (of wall-clock time) 0.000252 sec (of CPU time)
Log-likelihood of RapidNJ tree: -309.193
--------------------------------------------------------------------
|             INITIALIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
Generating 99 parsimony trees... 0.006 second
Computing log-likelihood of 2 initial trees ... 0.000 seconds
Current best score: -309.143

Do NNI search on 3 best initial trees
Estimate model parameters (epsilon = 0.100)
UPDATE BEST LOG-LIKELIHOOD: -309.063
Finish initializing candidate tree set (3)
Current best tree score: -309.063 / CPU time: 0.008
Number of iterations: 3
--------------------------------------------------------------------
|               OPTIMIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
Iteration 10 / LogL: -309.096 / Time: 0h:0m:0s
Iteration 20 / LogL: -309.092 / Time: 0h:0m:0s
Iteration 30 / LogL: -309.063 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 40 / LogL: -309.095 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 50 / LogL: -309.095 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 60 / LogL: -309.063 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 70 / LogL: -309.095 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 80 / LogL: -309.063 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 90 / LogL: -309.092 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 100 / LogL: -309.092 / Time: 0h:0m:0s (0h:0m:0s left)
TREE SEARCH COMPLETED AFTER 101 ITERATIONS / Time: 0h:0m:0s

--------------------------------------------------------------------
|                    FINALIZING TREE SEARCH                        |
--------------------------------------------------------------------
Performs final model parameters optimization
Estimate model parameters (epsilon = 0.010)
1. Initial log-likelihood: -309.063
2. Current log-likelihood: -309.046
3. Current log-likelihood: -309.013
4. Current log-likelihood: -309.001
Optimal log-likelihood: -308.987
Rate parameters:  A-C: 1.00000  A-G: 25.24763  A-T: 1.00000  C-G: 1.00000  C-T: 25.24763  G-T: 1.00000
Base frequencies:  A: 0.332  C: 0.366  G: 0.095  T: 0.207
Gamma shape alpha: 0.235
Parameters optimization took 4 rounds (0.001 sec)
BEST SCORE FOUND : -308.987
Total tree length: 2.080

Total number of iterations: 101
CPU time used for tree search: 0.030 sec (0h:0m:0s)
Wall-clock time used for tree search: 0.033 sec (0h:0m:0s)
Total CPU time used: 0.244 sec (0h:0m:0s)
Total wall-clock time used: 0.277 sec (0h:0m:0s)

Analysis results written to: 
  IQ-TREE report:                /home/jeremias//chrM/split/iter06/window_1_06/window_1_06_025_1.fa.iqtree
  Maximum-likelihood tree:       /home/jeremias//chrM/split/iter06/window_1_06/window_1_06_025_1.fa.treefile
  Likelihood distances:          /home/jeremias//chrM/split/iter06/window_1_06/window_1_06_025_1.fa.mldist
  Screen log file:               /home/jeremias//chrM/split/iter06/window_1_06/window_1_06_025_1.fa.log

Date and Time: Thu Jun 25 05:41:51 2026
