IQ-TREE multicore version 2.4.0 for Linux x86 64-bit built Feb  7 2025
Developed by Bui Quang Minh, Nguyen Lam Tung, Olga Chernomor, Heiko Schmidt,
Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    rosa (AVX512, FMA3, 755 GB RAM)
Command: /home/jeremias/software/iqtree-2.4.0-Linux-intel/bin/iqtree2 -s /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_05_2.fa -T 1 --quiet --redo -blmin 0.00609756097560976
Seed:    881980 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Jun 25 05:41:57 2026
Kernel:  AVX+FMA - 1 threads (128 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 128 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_05_2.fa ... Fasta format detected
Reading fasta file: done in 3.35574e-05 secs
Alignment most likely contains DNA/RNA sequences
Alignment has 4 sequences with 164 columns, 24 distinct patterns
7 parsimony-informative, 32 singleton sites, 125 constant sites
         Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 5.26011e-06 secs
   1  hg38       0.00%    passed     89.48%
   2  gorGor3    0.00%    passed     99.62%
   3  panTro4    0.00%    passed     94.35%
   4  ponAbe2    0.00%    passed     93.83%
****  TOTAL      0.00%  0 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)

WARNING: Estimated model parameters are at boundary that can cause numerical instability!

Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -372.210
Optimal log-likelihood: -371.877
Rate parameters:  A-C: 0.93256  A-G: 16.14382  A-T: 0.23302  C-G: 0.00170  C-T: 29.37914  G-T: 1.00000
377  TNe+G4        391.582      8   799.165      800.094      823.964
378  TNe+I+G4      391.668      9   801.336      802.505      829.235
379  TNe+R2        391.642      9   801.284      802.452      829.182
397  HKY+F         373.960      9   765.920      767.089      793.819
398  HKY+F+I       373.218      10  766.436      767.874      797.435
399  HKY+F+G4      373.094      10  766.188      767.626      797.186
400  HKY+F+I+G4    373.153      11  768.306      770.043      802.404
401  HKY+F+R2      373.142      11  768.284      770.021      802.382
419  K2P           396.201      6   804.403      804.938      823.002
420  K2P+I         395.218      7   804.435      805.153      826.134
421  K2P+G4        395.192      7   804.384      805.102      826.083
422  K2P+I+G4      395.193      8   806.385      807.314      831.184
423  K2P+R2        395.236      8   806.471      807.400      831.270
441  F81+F         416.100      8   848.201      849.130      873.000
442  F81+F+I       415.797      9   849.595      850.763      877.493
443  F81+F+G4      415.831      9   849.662      850.830      877.560
444  F81+F+I+G4    415.814      10  851.627      853.065      882.626
445  F81+F+R2      415.904      10  851.807      853.245      882.806
463  JC            432.182      5   874.364      874.744      889.863
464  JC+I          431.735      6   875.470      876.005      894.070
465  JC+G4         431.788      6   875.576      876.111      894.176
466  JC+I+G4       431.735      7   877.470      878.188      899.169
467  JC+R2         431.784      7   877.568      878.286      899.267
Akaike Information Criterion:           K3Pu+F
Corrected Akaike Information Criterion: HKY+F
Bayesian Information Criterion:         HKY+F
Best-fit model: HKY+F chosen according to BIC

All model information printed to /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_05_2.fa.model.gz
CPU time for ModelFinder: 0.092 seconds (0h:0m:0s)
Wall-clock time for ModelFinder: 0.094 seconds (0h:0m:0s)

NOTE: 0 MB RAM (0 GB) is required!
Estimate model parameters (epsilon = 0.100)
1. Initial log-likelihood: -416.108
2. Current log-likelihood: -373.960
Optimal log-likelihood: -373.960
Rate parameters:  A-C: 1.00000  A-G: 38.26762  A-T: 1.00000  C-G: 1.00000  C-T: 38.26762  G-T: 1.00000
Base frequencies:  A: 0.396  C: 0.285  G: 0.096  T: 0.223
Parameters optimization took 2 rounds (0.000 sec)
Wrote distance file to... 
Computing ML distances based on estimated model parameters...
Calculating distance matrix: done in 3.64184e-05 secs using 96.11% CPU
Computing ML distances took 0.000067 sec (of wall-clock time) 0.000071 sec (of CPU time)
Setting up auxiliary I and S matrices: done in 4.36008e-05 secs using 94.03% CPU
Computing RapidNJ tree took 0.000146 sec (of wall-clock time) 0.000137 sec (of CPU time)
Log-likelihood of RapidNJ tree: -374.002
--------------------------------------------------------------------
|             INITIALIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
Generating 99 parsimony trees... 0.006 second
Computing log-likelihood of 2 initial trees ... 0.000 seconds
Current best score: -373.960

Do NNI search on 3 best initial trees
Finish initializing candidate tree set (3)
Current best tree score: -373.960 / CPU time: 0.008
Number of iterations: 3
--------------------------------------------------------------------
|               OPTIMIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
UPDATE BEST LOG-LIKELIHOOD: -373.960
Iteration 10 / LogL: -373.960 / Time: 0h:0m:0s
Iteration 20 / LogL: -374.057 / Time: 0h:0m:0s
Iteration 30 / LogL: -374.057 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 40 / LogL: -374.057 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 50 / LogL: -373.979 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 60 / LogL: -374.434 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 70 / LogL: -374.057 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 80 / LogL: -373.960 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 90 / LogL: -374.434 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 100 / LogL: -373.979 / Time: 0h:0m:0s (0h:0m:0s left)
TREE SEARCH COMPLETED AFTER 101 ITERATIONS / Time: 0h:0m:0s

--------------------------------------------------------------------
|                    FINALIZING TREE SEARCH                        |
--------------------------------------------------------------------
Performs final model parameters optimization
Estimate model parameters (epsilon = 0.010)
1. Initial log-likelihood: -373.960
Optimal log-likelihood: -373.960
Rate parameters:  A-C: 1.00000  A-G: 38.26847  A-T: 1.00000  C-G: 1.00000  C-T: 38.26847  G-T: 1.00000
Base frequencies:  A: 0.396  C: 0.285  G: 0.096  T: 0.223
Parameters optimization took 1 rounds (0.000 sec)
BEST SCORE FOUND : -373.960
Total tree length: 0.303

Total number of iterations: 101
CPU time used for tree search: 0.022 sec (0h:0m:0s)
Wall-clock time used for tree search: 0.023 sec (0h:0m:0s)
Total CPU time used: 0.122 sec (0h:0m:0s)
Total wall-clock time used: 0.127 sec (0h:0m:0s)

Analysis results written to: 
  IQ-TREE report:                /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_05_2.fa.iqtree
  Maximum-likelihood tree:       /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_05_2.fa.treefile
  Likelihood distances:          /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_05_2.fa.mldist
  Screen log file:               /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_05_2.fa.log

Date and Time: Thu Jun 25 05:41:58 2026
