IQ-TREE multicore version 2.4.0 for Linux x86 64-bit built Feb  7 2025
Developed by Bui Quang Minh, Nguyen Lam Tung, Olga Chernomor, Heiko Schmidt,
Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    rosa (AVX512, FMA3, 755 GB RAM)
Command: /home/jeremias/software/iqtree-2.4.0-Linux-intel/bin/iqtree2 -s /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_075_1.fa -T 1 --quiet --redo -blmin 0.0040650406504065
Seed:    64014 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Jun 25 05:41:58 2026
Kernel:  AVX+FMA - 1 threads (128 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 128 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_075_1.fa ... Fasta format detected
Reading fasta file: done in 4.29749e-05 secs using 90.75% CPU
Alignment most likely contains DNA/RNA sequences
Alignment has 4 sequences with 246 columns, 30 distinct patterns
10 parsimony-informative, 40 singleton sites, 196 constant sites
         Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 5.49853e-06 secs using 90.93% CPU
   1  hg38       0.00%    passed     95.27%
   2  gorGor3    0.00%    passed     92.64%
   3  panTro4    0.00%    passed     93.23%
   4  ponAbe2    0.00%    passed     87.01%
****  TOTAL      0.00%  0 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)

WARNING: Estimated model parameters are at boundary that can cause numerical instability!

Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -546.181
Optimal log-likelihood: -545.916
Rate parameters:  A-C: 19.37133  A-G: 100.00000  A-T: 0.00010  C-G: 0.00010  C-T: 100.00000  G-T: 1.00000
422  K2P+I+G4      577.053      8   1170.105     1170.713     1198.148
423  K2P+R2        576.897      8   1169.794     1170.401     1197.836
432  K2P+I+R2      576.936      9   1171.873     1172.636     1203.421
442  F81+F+I       599.422      9   1216.843     1217.606     1248.391
443  F81+F+G4      599.599      9   1217.198     1217.960     1248.745
444  F81+F+I+G4    599.574      10  1219.147     1220.083     1254.200
445  F81+F+R2      599.701      10  1219.402     1220.338     1254.455
454  F81+F+I+R2    599.625      11  1221.250     1222.378     1259.809
464  JC+I          625.879      6   1263.758     1264.110     1284.790
465  JC+G4         626.030      6   1264.059     1264.411     1285.091
466  JC+I+G4       626.021      7   1266.042     1266.513     1290.579
467  JC+R2         626.105      7   1266.209     1266.680     1290.747
476  JC+I+R2       626.033      8   1268.066     1268.674     1296.109
Akaike Information Criterion:           HKY+F+G4
Corrected Akaike Information Criterion: HKY+F+G4
Bayesian Information Criterion:         HKY+F+G4
Best-fit model: HKY+F+G4 chosen according to BIC

All model information printed to /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_075_1.fa.model.gz
CPU time for ModelFinder: 0.235 seconds (0h:0m:0s)
Wall-clock time for ModelFinder: 0.241 seconds (0h:0m:0s)

NOTE: 0 MB RAM (0 GB) is required!
Estimate model parameters (epsilon = 0.100)
1. Initial log-likelihood: -599.581
2. Current log-likelihood: -540.871
3. Current log-likelihood: -538.700
4. Current log-likelihood: -538.275
5. Current log-likelihood: -538.069
6. Current log-likelihood: -537.947
Optimal log-likelihood: -537.796
Rate parameters:  A-C: 1.00000  A-G: 77.14190  A-T: 1.00000  C-G: 1.00000  C-T: 77.14190  G-T: 1.00000
Base frequencies:  A: 0.423  C: 0.289  G: 0.088  T: 0.200
Gamma shape alpha: 0.165
Parameters optimization took 6 rounds (0.003 sec)
Wrote distance file to... 
Computing ML distances based on estimated model parameters...
Calculating distance matrix: done in 6.77556e-05 secs using 95.93% CPU
Computing ML distances took 0.000101 sec (of wall-clock time) 0.000104 sec (of CPU time)
Setting up auxiliary I and S matrices: done in 4.00692e-05 secs using 99.83% CPU
Computing RapidNJ tree took 0.000196 sec (of wall-clock time) 0.000280 sec (of CPU time)
Log-likelihood of RapidNJ tree: -537.766
--------------------------------------------------------------------
|             INITIALIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
Generating 99 parsimony trees... 0.006 second
Computing log-likelihood of 2 initial trees ... 0.000 seconds
Current best score: -537.766

Do NNI search on 3 best initial trees
UPDATE BEST LOG-LIKELIHOOD: -537.761
Finish initializing candidate tree set (3)
Current best tree score: -537.761 / CPU time: 0.007
Number of iterations: 3
--------------------------------------------------------------------
|               OPTIMIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
WARNING: NNI search needs unusual large number of steps (4) to converge!
WARNING: NNI search needs unusual large number of steps (4) to converge!
Iteration 10 / LogL: -537.763 / Time: 0h:0m:0s
UPDATE BEST LOG-LIKELIHOOD: -537.761
WARNING: NNI search needs unusual large number of steps (4) to converge!
WARNING: NNI search needs unusual large number of steps (4) to converge!
Iteration 20 / LogL: -537.772 / Time: 0h:0m:0s
WARNING: NNI search needs unusual large number of steps (4) to converge!
WARNING: NNI search needs unusual large number of steps (4) to converge!
Iteration 30 / LogL: -537.762 / Time: 0h:0m:0s (0h:0m:0s left)
WARNING: NNI search needs unusual large number of steps (4) to converge!
WARNING: NNI search needs unusual large number of steps (4) to converge!
Iteration 40 / LogL: -537.761 / Time: 0h:0m:0s (0h:0m:0s left)
WARNING: NNI search needs unusual large number of steps (4) to converge!
Iteration 50 / LogL: -537.761 / Time: 0h:0m:0s (0h:0m:0s left)
WARNING: NNI search needs unusual large number of steps (4) to converge!
WARNING: NNI search needs unusual large number of steps (4) to converge!
WARNING: NNI search needs unusual large number of steps (4) to converge!
WARNING: NNI search needs unusual large number of steps (4) to converge!
Iteration 60 / LogL: -537.761 / Time: 0h:0m:0s (0h:0m:0s left)
WARNING: NNI search needs unusual large number of steps (4) to converge!
WARNING: NNI search needs unusual large number of steps (4) to converge!
Iteration 70 / LogL: -537.761 / Time: 0h:0m:0s (0h:0m:0s left)
WARNING: NNI search needs unusual large number of steps (4) to converge!
WARNING: NNI search needs unusual large number of steps (4) to converge!
WARNING: NNI search needs unusual large number of steps (4) to converge!
Iteration 80 / LogL: -537.761 / Time: 0h:0m:0s (0h:0m:0s left)
WARNING: NNI search needs unusual large number of steps (4) to converge!
WARNING: NNI search needs unusual large number of steps (4) to converge!
WARNING: NNI search needs unusual large number of steps (4) to converge!
Iteration 90 / LogL: -537.761 / Time: 0h:0m:0s (0h:0m:0s left)
WARNING: NNI search needs unusual large number of steps (4) to converge!
WARNING: NNI search needs unusual large number of steps (4) to converge!
Iteration 100 / LogL: -537.772 / Time: 0h:0m:0s (0h:0m:0s left)
TREE SEARCH COMPLETED AFTER 101 ITERATIONS / Time: 0h:0m:0s

--------------------------------------------------------------------
|                    FINALIZING TREE SEARCH                        |
--------------------------------------------------------------------
Performs final model parameters optimization
Estimate model parameters (epsilon = 0.010)
1. Initial log-likelihood: -537.761
2. Current log-likelihood: -537.709
3. Current log-likelihood: -537.628
4. Current log-likelihood: -537.564
5. Current log-likelihood: -537.525
Optimal log-likelihood: -537.516
Rate parameters:  A-C: 1.00000  A-G: 100.00000  A-T: 1.00000  C-G: 1.00000  C-T: 100.00000  G-T: 1.00000
Warning! Some parameters hit the boundaries
Base frequencies:  A: 0.423  C: 0.289  G: 0.088  T: 0.200
Gamma shape alpha: 0.136
Parameters optimization took 5 rounds (0.002 sec)

WARNING: Estimated model parameters are at boundary that can cause numerical instability!

BEST SCORE FOUND : -537.516
Total tree length: 0.951

Total number of iterations: 101
CPU time used for tree search: 0.039 sec (0h:0m:0s)
Wall-clock time used for tree search: 0.037 sec (0h:0m:0s)
Total CPU time used: 0.284 sec (0h:0m:0s)
Total wall-clock time used: 0.293 sec (0h:0m:0s)

Analysis results written to: 
  IQ-TREE report:                /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_075_1.fa.iqtree
  Maximum-likelihood tree:       /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_075_1.fa.treefile
  Likelihood distances:          /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_075_1.fa.mldist
  Screen log file:               /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_075_1.fa.log

Date and Time: Thu Jun 25 05:41:58 2026
