IQ-TREE multicore version 2.4.0 for Linux x86 64-bit built Feb  7 2025
Developed by Bui Quang Minh, Nguyen Lam Tung, Olga Chernomor, Heiko Schmidt,
Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    rosa (AVX512, FMA3, 755 GB RAM)
Command: /home/jeremias/software/iqtree-2.4.0-Linux-intel/bin/iqtree2 -s /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_025_1.fa -T 1 --quiet --redo -blmin 0.0121951219512195
Seed:    230310 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Jun 25 05:41:57 2026
Kernel:  AVX+FMA - 1 threads (128 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 128 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_025_1.fa ... Fasta format detected
Reading fasta file: done in 3.65824e-05 secs using 95.67% CPU
Alignment most likely contains DNA/RNA sequences
Alignment has 4 sequences with 82 columns, 16 distinct patterns
1 parsimony-informative, 15 singleton sites, 66 constant sites
         Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 5.78165e-06 secs using 86.48% CPU
   1  hg38       0.00%    passed     99.45%
   2  gorGor3    0.00%    passed     98.59%
   3  panTro4    0.00%    passed     89.01%
   4  ponAbe2    0.00%    passed     98.59%
****  TOTAL      0.00%  0 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)

WARNING: Estimated model parameters are at boundary that can cause numerical instability!

Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -170.283
Optimal log-likelihood: -170.167
Rate parameters:  A-C: 0.02888  A-G: 100.00000  A-T: 2.91588  C-G: 0.00010  C-T: 14.78851  G-T: 1.00000
 91  TIM3+F+G4     169.970      12  363.940      368.462      392.820
 92  TIM3+F+I+G4   170.301      13  366.602      371.955      397.889
 93  TIM3+F+R2     169.786      13  365.572      370.925      396.859
111  TIM3e         196.105      8   408.209      410.182      427.463
112  TIM3e+I       194.481      9   406.963      409.463      428.623
113  TIM3e+G4      194.455      9   406.910      409.410      428.571
114  TIM3e+I+G4    194.416      10  408.833      411.931      432.900
115  TIM3e+R2      194.362      10  408.723      411.822      432.791
133  TIM2+F        170.378      11  362.757      366.528      389.231
134  TIM2+F+I      170.364      12  364.727      369.249      393.608
135  TIM2+F+G4     169.265      12  362.529      367.051      391.410
136  TIM2+F+I+G4   169.552      13  365.104      370.457      396.392
137  TIM2+F+R2     168.595      13  363.190      368.543      394.477
155  TIM2e         195.550      8   407.100      409.072      426.353
156  TIM2e+I       193.561      9   405.122      407.622      426.783
157  TIM2e+G4      193.424      9   404.849      407.349      426.509
158  TIM2e+I+G4    193.403      10  406.806      409.905      430.873
159  TIM2e+R2      193.390      10  406.780      409.878      430.847
177  TIM+F         170.417      11  362.834      366.606      389.308
178  TIM+F+I       170.411      12  364.822      369.343      393.702
179  TIM+F+G4      169.577      12  363.155      367.676      392.035
180  TIM+F+I+G4    169.871      13  365.743      371.096      397.030
181  TIM+F+R2      169.150      13  364.300      369.653      395.587
199  TIMe          196.207      8   408.415      410.387      427.668
200  TIMe+I        194.264      9   406.527      409.027      428.188
201  TIMe+G4       194.200      9   406.400      408.900      428.060
202  TIMe+I+G4     194.121      10  408.241      411.340      432.308
203  TIMe+R2       194.216      10  408.432      411.530      432.499
221  TPM3u+F       176.461      10  372.923      376.021      396.990
222  TPM3u+F+I     173.676      11  369.352      373.124      395.826
223  TPM3u+F+G4    172.899      11  367.799      371.570      394.273
224  TPM3u+F+I+G4  172.811      12  369.622      374.144      398.503
225  TPM3u+F+R2    172.783      12  369.565      374.087      398.446
243  TPM3          196.064      7   406.127      407.641      422.974
244  TPM3+I        194.407      8   404.814      406.786      424.068
245  TPM3+G4       194.368      8   404.735      406.708      423.989
246  TPM3+I+G4     194.095      9   406.190      408.690      427.850
247  TPM3+R2       193.999      9   405.998      408.498      427.658
265  TPM2u+F       176.712      10  373.424      376.523      397.491
266  TPM2u+F+I     173.638      11  369.277      373.048      395.751
267  TPM2u+F+G4    172.899      11  367.798      371.570      394.272
268  TPM2u+F+I+G4  172.797      12  369.593      374.115      398.474
269  TPM2u+F+R2    172.505      12  369.010      373.532      397.891
287  TPM2          196.979      7   407.959      409.472      424.806
288  TPM2+I        195.454      8   406.909      408.882      426.163
289  TPM2+G4       195.380      8   406.760      408.733      426.014
290  TPM2+I+G4     195.298      9   408.596      411.096      430.256
291  TPM2+R2       193.213      9   404.426      406.926      426.086
309  K3Pu+F        176.566      10  373.133      376.232      397.200
310  K3Pu+F+I      173.704      11  369.408      373.179      395.882
311  K3Pu+F+G4     172.893      11  367.786      371.558      394.260
312  K3Pu+F+I+G4   172.756      12  369.512      374.033      398.392
313  K3Pu+F+R2     172.386      12  368.772      373.294      397.653
331  K3P           196.229      7   406.459      407.972      423.306
332  K3P+I         194.324      8   404.648      406.620      423.901
333  K3P+G4        194.201      8   404.401      406.374      423.655
334  K3P+I+G4      194.048      9   406.097      408.597      427.757
335  K3P+R2        193.747      9   405.493      407.993      427.154
353  TN+F          170.480      10  360.960      364.058      385.027
354  TN+F+I        170.477      11  362.954      366.725      389.428
355  TN+F+G4       169.568      11  361.136      364.907      387.610
356  TN+F+I+G4     169.851      12  363.703      368.224      392.583
357  TN+F+R2       169.108      12  362.215      366.737      391.096
375  TNe           196.207      7   406.414      407.928      423.261
376  TNe+I         194.330      8   404.659      406.632      423.913
377  TNe+G4        194.219      8   404.438      406.411      423.692
378  TNe+I+G4      194.185      9   406.371      408.871      428.031
379  TNe+R2        193.804      9   405.607      408.107      427.268
397  HKY+F         176.822      9   371.643      374.143      393.304
398  HKY+F+I       173.700      10  367.401      370.500      391.468
399  HKY+F+G4      172.938      10  365.876      368.974      389.943
400  HKY+F+I+G4    172.803      11  367.605      371.377      394.079
401  HKY+F+R2      172.588      11  367.175      370.947      393.649
419  K2P           198.351      6   408.701      409.821      423.141
420  K2P+I         195.404      7   404.808      406.321      421.655
421  K2P+G4        195.239      7   404.478      405.991      421.325
422  K2P+I+G4      194.854      8   405.709      407.681      424.962
423  K2P+R2        192.950      8   401.900      403.873      421.154
441  F81+F         193.113      8   402.225      404.198      421.479
442  F81+F+I       191.834      9   401.669      404.169      423.329
443  F81+F+G4      191.827      9   401.653      404.153      423.314
444  F81+F+I+G4    191.820      10  403.640      406.738      427.707
445  F81+F+R2      191.471      10  402.942      406.041      427.010
463  JC            206.923      5   423.845      424.634      435.879
464  JC+I          205.924      6   423.848      424.968      438.289
465  JC+G4         205.909      6   423.819      424.939      438.259
466  JC+I+G4       205.901      7   425.802      427.315      442.649
467  JC+R2         205.735      7   425.471      426.984      442.318
Akaike Information Criterion:           TN+F
Corrected Akaike Information Criterion: TN+F
Bayesian Information Criterion:         TN+F
Best-fit model: TN+F chosen according to BIC

All model information printed to /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_025_1.fa.model.gz
CPU time for ModelFinder: 0.156 seconds (0h:0m:0s)
Wall-clock time for ModelFinder: 0.164 seconds (0h:0m:0s)

NOTE: 0 MB RAM (0 GB) is required!
Estimate model parameters (epsilon = 0.100)
1. Initial log-likelihood: -194.171
2. Current log-likelihood: -171.606
3. Current log-likelihood: -170.514
Optimal log-likelihood: -170.368
Rate parameters:  A-C: 1.00000  A-G: 97.28165  A-T: 1.00000  C-G: 1.00000  C-T: 11.86930  G-T: 1.00000
Base frequencies:  A: 0.439  C: 0.326  G: 0.027  T: 0.207
Parameters optimization took 3 rounds (0.001 sec)
Wrote distance file to... 
Computing ML distances based on estimated model parameters...
Calculating distance matrix: done in 4.13507e-05 secs using 94.32% CPU
Computing ML distances took 0.000076 sec (of wall-clock time) 0.000076 sec (of CPU time)
Setting up auxiliary I and S matrices: done in 5.87404e-05 secs using 93.63% CPU
Computing RapidNJ tree took 0.000197 sec (of wall-clock time) 0.000195 sec (of CPU time)
Log-likelihood of RapidNJ tree: -170.409
--------------------------------------------------------------------
|             INITIALIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
Generating 99 parsimony trees... 0.006 second
Computing log-likelihood of 2 initial trees ... 0.000 seconds
Current best score: -170.368

Do NNI search on 3 best initial trees
Finish initializing candidate tree set (3)
Current best tree score: -170.368 / CPU time: 0.007
Number of iterations: 3
--------------------------------------------------------------------
|               OPTIMIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
Estimate model parameters (epsilon = 0.100)

WARNING: Estimated model parameters are at boundary that can cause numerical instability!

UPDATE BEST LOG-LIKELIHOOD: -170.336
Iteration 10 / LogL: -171.104 / Time: 0h:0m:0s
Iteration 20 / LogL: -170.336 / Time: 0h:0m:0s
Iteration 30 / LogL: -170.636 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 40 / LogL: -170.365 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 50 / LogL: -170.365 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 60 / LogL: -170.636 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 70 / LogL: -170.615 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 80 / LogL: -171.104 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 90 / LogL: -171.104 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 100 / LogL: -171.104 / Time: 0h:0m:0s (0h:0m:0s left)
TREE SEARCH COMPLETED AFTER 101 ITERATIONS / Time: 0h:0m:0s

--------------------------------------------------------------------
|                    FINALIZING TREE SEARCH                        |
--------------------------------------------------------------------
Performs final model parameters optimization
Estimate model parameters (epsilon = 0.010)
1. Initial log-likelihood: -170.336
Optimal log-likelihood: -170.335
Rate parameters:  A-C: 1.00000  A-G: 100.00000  A-T: 1.00000  C-G: 1.00000  C-T: 11.72964  G-T: 1.00000
Warning! Some parameters hit the boundaries
Base frequencies:  A: 0.439  C: 0.326  G: 0.027  T: 0.207
Parameters optimization took 1 rounds (0.000 sec)

WARNING: Estimated model parameters are at boundary that can cause numerical instability!

BEST SCORE FOUND : -170.335
Total tree length: 0.345

Total number of iterations: 101
CPU time used for tree search: 0.022 sec (0h:0m:0s)
Wall-clock time used for tree search: 0.020 sec (0h:0m:0s)
Total CPU time used: 0.189 sec (0h:0m:0s)
Total wall-clock time used: 0.195 sec (0h:0m:0s)

Analysis results written to: 
  IQ-TREE report:                /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_025_1.fa.iqtree
  Maximum-likelihood tree:       /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_025_1.fa.treefile
  Likelihood distances:          /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_025_1.fa.mldist
  Screen log file:               /home/jeremias//chrM/split/iter07/window_1_09/window_1_09_025_1.fa.log

Date and Time: Thu Jun 25 05:41:57 2026
