IQ-TREE multicore version 2.4.0 for Linux x86 64-bit built Feb  7 2025
Developed by Bui Quang Minh, Nguyen Lam Tung, Olga Chernomor, Heiko Schmidt,
Dominik Schrempf, Michael Woodhams, Ly Trong Nhan, Thomas Wong

Host:    rosa (AVX512, FMA3, 755 GB RAM)
Command: /home/jeremias/software/iqtree-2.4.0-Linux-intel/bin/iqtree2 -s /home/jeremias//chrM/split/iter06/window_1_05/window_1_05_075_1.fa -T 1 --quiet --redo -blmin 0.00909090909090909
Seed:    664499 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Thu Jun 25 05:41:51 2026
Kernel:  AVX+FMA - 1 threads (128 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 128 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading alignment file /home/jeremias//chrM/split/iter06/window_1_05/window_1_05_075_1.fa ... Fasta format detected
Reading fasta file: done in 2.88188e-05 secs using 93.69% CPU
Alignment most likely contains DNA/RNA sequences
Alignment has 4 sequences with 110 columns, 19 distinct patterns
4 parsimony-informative, 20 singleton sites, 86 constant sites
         Gap/Ambiguity  Composition  p-value
Analyzing sequences: done in 5.37932e-06 secs using 92.95% CPU
   1  hg38       0.00%    passed     96.92%
   2  gorGor3    0.00%    passed     97.37%
   3  panTro4    0.00%    passed     98.64%
   4  ponAbe2    0.00%    passed     76.13%
****  TOTAL      0.00%  0 sequences failed composition chi2 test (p-value<5%; df=3)


Create initial parsimony tree by phylogenetic likelihood library (PLL)... 0.000 seconds
Perform fast likelihood tree search using GTR+I+G model...
Estimate model parameters (epsilon = 5.000)

WARNING: Estimated model parameters are at boundary that can cause numerical instability!

Perform nearest neighbor interchange...
Estimate model parameters (epsilon = 1.000)
1. Initial log-likelihood: -258.750
Optimal log-likelihood: -258.749
Rate parameters:  A-C: 16.54086  A-G: 71.33716  A-T: 33.14522  C-G: 12.90954  C-T: 100.00000  G-T: 1.00000
Finish initializing candidate tree set (3)
Current best tree score: -260.154 / CPU time: 0.006
Number of iterations: 3
--------------------------------------------------------------------
|               OPTIMIZING CANDIDATE TREE SET                      |
--------------------------------------------------------------------
Estimate model parameters (epsilon = 0.100)
UPDATE BEST LOG-LIKELIHOOD: -260.138
UPDATE BEST LOG-LIKELIHOOD: -260.135
Iteration 10 / LogL: -260.740 / Time: 0h:0m:0s
Iteration 20 / LogL: -260.762 / Time: 0h:0m:0s
Iteration 30 / LogL: -260.740 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 40 / LogL: -260.740 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 50 / LogL: -260.622 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 60 / LogL: -260.762 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 70 / LogL: -260.740 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 80 / LogL: -260.622 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 90 / LogL: -260.740 / Time: 0h:0m:0s (0h:0m:0s left)
Iteration 100 / LogL: -260.570 / Time: 0h:0m:0s (0h:0m:0s left)
TREE SEARCH COMPLETED AFTER 101 ITERATIONS / Time: 0h:0m:0s

--------------------------------------------------------------------
|                    FINALIZING TREE SEARCH                        |
--------------------------------------------------------------------
Performs final model parameters optimization
Estimate model parameters (epsilon = 0.010)
1. Initial log-likelihood: -260.135
Optimal log-likelihood: -260.135
Rate parameters:  A-C: 1.00000  A-G: 4.18572  A-T: 1.00000  C-G: 1.00000  C-T: 4.18572  G-T: 1.00000
Base frequencies:  A: 0.307  C: 0.343  G: 0.123  T: 0.227
Parameters optimization took 1 rounds (0.000 sec)
BEST SCORE FOUND : -260.135
Total tree length: 0.242

Total number of iterations: 101
CPU time used for tree search: 0.025 sec (0h:0m:0s)
Wall-clock time used for tree search: 0.019 sec (0h:0m:0s)
Total CPU time used: 0.122 sec (0h:0m:0s)
Total wall-clock time used: 0.134 sec (0h:0m:0s)

Analysis results written to: 
  IQ-TREE report:                /home/jeremias//chrM/split/iter06/window_1_05/window_1_05_075_1.fa.iqtree
  Maximum-likelihood tree:       /home/jeremias//chrM/split/iter06/window_1_05/window_1_05_075_1.fa.treefile
  Likelihood distances:          /home/jeremias//chrM/split/iter06/window_1_05/window_1_05_075_1.fa.mldist
  Screen log file:               /home/jeremias//chrM/split/iter06/window_1_05/window_1_05_075_1.fa.log

Date and Time: Thu Jun 25 05:41:51 2026
